label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
B,0.0,0.0,0.0,0.18995839563213435,-0.08020934820478207,-0.05675803647780813,0.3096293679025961,-0.253556005501582,-0.06655490766323588,0.23237120849649456,-0.4300337040485599,-0.07358972098867378,0.08221698995592518,-0.48703288020043894,-0.08463489997592724,0.2345914560011857,-0.4905230449340484,-0.01048192681881006,0.24990527206531576,-0.6865457435118477,-0.03878318420276471,0.24144232271236993,-0.8072967995238984,-0.08005109110071185,0.2303063938216535,-0.9141630718544868,-0.11674549115132601,0.1238239553059256,-0.5264582624466898,-0.019659071371039262,0.14418836930757756,-0.7384904455957847,-0.03794627616518618,0.1440347776396771,-0.8717950767481102,-0.08262370914286815,0.13390780549733897,-0.9832815996363176,-0.12339366046734887,0.02779243653240411,-0.5154735995456217,-0.03791844676005989,0.03543151436453622,-0.7179266531356436,-0.06536433603530979,0.04382144711069151,-0.8411397302873456,-0.11031163550881759,0.039291074327190846,-0.9446366762501742,-0.14471219608484084,-0.07394707189790535,-0.4679069867713017,-0.06307399719100464,-0.06513628829137674,-0.6375559610021208,-0.08730360365732806,-0.05286382950982713,-0.7371485292443111,-0.10566032745620665,-0.04487415568118784,-0.8249603258487543,-0.12286484726186538
B,0.0,0.0,0.0,0.19632423213317465,-0.08178143914661798,-0.055709545293659735,0.3193408184590847,-0.2565402511978811,-0.06128984125821868,0.24588465252752104,-0.43537536942990496,-0.06492333766871881,0.09907390048184912,-0.4944465417304496,-0.07228119972128749,0.24663231972181832,-0.5010951767262434,0.00445511884010703,0.2597198733372218,-0.6962281681835187,-0.018827139860094055,0.2516206090069703,-0.8157070448864521,-0.05871577391330251,0.24233387909427992,-0.9232540432957013,-0.09588274874807264,0.1350157208899289,-0.533929648165837,-0.0037272751592154142,0.14849687767086595,-0.7440171756438345,-0.020263497726922094,0.14708370123731845,-0.8741660559790164,-0.06680620899536197,0.13858666126981395,-0.9843299889128708,-0.10903306950129128,0.03547644079451539,-0.5199984605065892,-0.02167839561550563,0.03884720187643221,-0.7232521747201016,-0.04954976006485216,0.0435004019446875,-0.8449632741206515,-0.09738544084349383,0.036925083237678104,-0.9473913948143868,-0.13362617662883128,-0.07275350182509745,-0.4702635910565444,-0.04640537730533834,-0.06625750975303973,-0.6383495280382151,-0.07281421435633972,-0.056012253807373395,-0.7392232043273306,-0.09452144880442974,-0.048723541780904975,-0.8294452557286759,-0.11400603488733084
B,0.0,0.0,0.0,0.1978357365457262,-0.08842315392813037,-0.06071856111553494,0.32355510923749176,-0.25968597461241194,-0.07350047758600635,0.2405329143166333,-0.44203826320296,-0.08295174639502198,0.09023346846727445,-0.5046206297005865,-0.09575739228281989,0.24611055574948876,-0.4966756654998433,-0.012044746594250358,0.26232341084325694,-0.6957142132645738,-0.041744381696799095,0.2551961445995928,-0.8136084594076319,-0.083730697432543,0.24807663907855834,-0.9211703616495485,-0.12141025935821788,0.13265493900761458,-0.5323237889850171,-0.019869367625107867,0.1530221996348282,-0.7464958466663483,-0.04210534663875586,0.15056356239028396,-0.8734508372682348,-0.08850909782171643,0.14137940228392168,-0.9813838431559008,-0.12999083430148234,0.03271744280639074,-0.5218089169191682,-0.03701891422341927,0.04228475079686941,-0.7296540706737543,-0.06781815458767926,0.0463579207142165,-0.8499604905141839,-0.11160709343210384,0.04019026278428954,-0.9506943174881036,-0.1446468456005671,-0.07489510570983028,-0.47537711815706074,-0.06132402346641172,-0.0662028947873091,-0.6458646728872128,-0.08839938942454144,-0.05652164527822105,-0.7458585099189565,-0.10657886328684639,-0.05173176758658709,-0.8341094665144516,-0.12330261582230494
B,0.0,0.0,0.0,0.201661957926431,-0.07552491891434064,-0.06180571043678955,0.3396935319962681,-0.257711953833014,-0.06841951052380145,0.2686328071714024,-0.4424450968622972,-0.07186428974910603,0.10915121553995003,-0.4976416651231727,-0.07814775839044708,0.26237268833518945,-0.5068075718496505,0.0012836754608864518,0.2810584085475477,-0.6945672207462626,-0.020954949311798348,0.2769715225674271,-0.8120830787285495,-0.060444624265738205,0.2702066768177172,-0.9180928949891829,-0.0985793984274686,0.14739484592619442,-0.5458959703512238,-0.0060145311572636865,0.17165369556472826,-0.7499556903857072,-0.023319303931001602,0.17269850914076806,-0.8734715720239062,-0.06985969866989622,0.16344312060037777,-0.9802606429289684,-0.11124485719751642,0.044947034706124996,-0.5349951679492478,-0.02353424101342949,0.05642617002981625,-0.7346405377387569,-0.051621906196888445,0.06387140745213223,-0.8538256748359945,-0.09880961693934254,0.05837322419959072,-0.9579849803816103,-0.1346107443105784,-0.06751036891445387,-0.4860192351896447,-0.048706959435765515,-0.057505518637723206,-0.6497799749935527,-0.07543532157691739,-0.04451086240812554,-0.7490322648694391,-0.09736463512464533,-0.03656265059631787,-0.8392370464788459,-0.11732310012336647
B,0.0,0.0,0.0,0.19966529521230664,-0.07921094483598459,-0.06305048191956443,0.33115419354393194,-0.2470126272145071,-0.07217564822268269,0.2550610176430825,-0.43212668082448996,-0.07794501761514618,0.11219964602664213,-0.5007914306817436,-0.08693888568774243,0.25837737970574426,-0.49573333939764325,-0.0007443219277384435,0.2778159859050388,-0.6887959244305218,-0.02621488414379888,0.2741840427962662,-0.807613057519665,-0.067952776792858,0.269495424720072,-0.9146911585878348,-0.10553223116627877,0.14237577971836604,-0.5366636693149515,-0.004329541362715112,0.16783824110308007,-0.7453764563234624,-0.021804431943512698,0.16896424981945282,-0.8727820263429666,-0.06815498105314252,0.16342665123619052,-0.9803890273367636,-0.11013212403018138,0.04126268195874053,-0.5293245181427927,-0.018034890296048066,0.05223566808975388,-0.7292372366671749,-0.043238254503231224,0.06023461476078078,-0.8463462336566056,-0.08696422113951623,0.0576355195346133,-0.9441891407217868,-0.12082877222151457,-0.06762515267165331,-0.48507383793832554,-0.03963734476632738,-0.054891314294048144,-0.6529997177181771,-0.060174786706914896,-0.04243506656766392,-0.7503767183523535,-0.07610323764646558,-0.031778326186844265,-0.8369206786305012,-0.09198347197446692
B,0.0,0.0,0.0,0.20552990583497274,-0.0795032087622655,-0.05846886687120355,0.3343316567770522,-0.2541250750717875,-0.06669310991851089,0.24867279077834673,-0.4447444303783647,-0.07248752205158167,0.09124710657735513,-0.504038759304438,-0.08152347344005903,0.26262290217899514,-0.5070877594956896,0.0050961379407640965,0.27706935062385046,-0.7050759047855594,-0.022245052263699536,0.27069943767092947,-0.8179649233227465,-0.06535676996592428,0.2607624263419107,-0.9187005481880479,-0.1035337613443224,0.14422826421628648,-0.5447729707042495,-0.002764286235089006,0.17142002969593012,-0.7554612837464598,-0.022755010676094242,0.17354743541235138,-0.8777800451543526,-0.06967332482204672,0.1654111076274456,-0.9798876387556588,-0.11162159686781531,0.03865215834098427,-0.5351992890738481,-0.021369463471346554,0.055897099640806865,-0.7413439979756667,-0.05038466350071162,0.06657419312670691,-0.8602656826296526,-0.09580930000776006,0.06720562211175149,-0.9600253610123122,-0.13043906021965107,-0.07656657333926808,-0.48994689542691505,-0.04727188931245513,-0.0610593709758215,-0.6594291667302195,-0.07038748300326576,-0.04434818774709948,-0.7547810955701231,-0.08785047423713997,-0.02844292937882851,-0.8392180836906908,-0.10548510773890106
B,0.0,0.0,0.0,0.2126648132406546,-0.07179428288150469,-0.053313012789965246,0.3464337970527565,-0.2474847067169937,-0.062137868302345675,0.2732942290205861,-0.4294114253952558,-0.07037372610816775,0.11015192390259532,-0.485096011999082,-0.08371105631386545,0.27551344969470837,-0.48847755177320523,0.004551695607895094,0.29413822234653547,-0.6847424171287665,-0.02207357755406561,0.28592262257819384,-0.8056649021573026,-0.0654531939552088,0.2747783543035167,-0.9131442292447797,-0.10418519214929134,0.16168816930362936,-0.5250983279833223,-0.008026554179330004,0.1857171047764149,-0.7355416486204175,-0.023715358962640595,0.1869951408157436,-0.8671613871850586,-0.07229240838325733,0.1803761520811276,-0.9766189084770461,-0.1169613242294592,0.059516119868450235,-0.5141117820988981,-0.030036628699546118,0.07108528943517883,-0.7226500141720354,-0.057383521476792716,0.08358741420340679,-0.8471770414707728,-0.10604946171436329,0.08601363289290584,-0.9482892610672228,-0.14294001692330124,-0.05187269290700253,-0.4671159624341723,-0.05883806750063582,-0.039472653501479896,-0.643509725136055,-0.081184525628805,-0.02317807265494537,-0.7454019738392297,-0.0992227870746243,-0.0075598704454846455,-0.8324620574308463,-0.11741297117971693
B,0.0,0.0,0.0,0.20066245228442567,-0.0844486548627605,-0.05740268463270366,0.3292014065018186,-0.2517091716281077,-0.06535514973404341,0.2581550295979299,-0.43182796576488014,-0.07091172270686184,0.10528527479466236,-0.4920847647789634,-0.08011390438708293,0.25611318078750694,-0.4956748692062455,0.003375026916371156,0.2764497194454443,-0.6918149298181138,-0.022057539400544664,0.27143912467688674,-0.8094754693525219,-0.06352858666068685,0.26487578254350036,-0.9147321965934211,-0.1005816020857367,0.1449268471434412,-0.5304326138958351,-0.0034838578068031446,0.16694888927286866,-0.7436064807918005,-0.019243633976589278,0.1688386175520497,-0.8730510213082041,-0.0652211895893847,0.1637803104383914,-0.9806459529089075,-0.10728245409238565,0.04623850277531674,-0.5184506266449955,-0.020132536863088732,0.056298021895106874,-0.7245609703169885,-0.045607279601696124,0.06487521427657152,-0.8451019180994596,-0.09085340552556463,0.06335241189820756,-0.9433782693621372,-0.12552654938985192,-0.060698687197684245,-0.47040419531185784,-0.04395303744836762,-0.05113116420551314,-0.6395779970790718,-0.06519966039182419,-0.03832838487566951,-0.7391429809259575,-0.0822030101292709,-0.028493652787609555,-0.8255509362531193,-0.09888624172286851
B,0.0,0.0,0.0,0.20690236544982318,-0.07903062175280094,-0.05642228326913893,0.33737693943990016,-0.2500667159213672,-0.06550565626586027,0.262861920023521,-0.43043665089020583,-0.0721667120930787,0.1032808127494177,-0.48021789989474906,-0.08307643776108359,0.25753287087787635,-0.48901738943113343,-0.001898234100681011,0.27933085140754826,-0.6840883181694479,-0.02606456586482384,0.2774703474362883,-0.8067166964497186,-0.06659577349159526,0.27243924625129956,-0.914449970906467,-0.10380567835739349,0.14679956867935154,-0.5266215741099489,-0.010424062227194188,0.1735622180733571,-0.7367778764190074,-0.025868275376829595,0.17719255487552343,-0.868198312992586,-0.0714875949772826,0.17014015557378517,-0.9789387970636141,-0.11283243799977276,0.0490629620059885,-0.5166587209762664,-0.027826071277157097,0.06304915996493211,-0.7202445575530239,-0.051880590536513935,0.07474079953320027,-0.8468713934753672,-0.09768831272202305,0.07264533860803173,-0.952256195623551,-0.13261676362075853,-0.05711678365489943,-0.47024227898772747,-0.05220671737192217,-0.04156169567279678,-0.6398288318893868,-0.07233610952333779,-0.02292418791158864,-0.7422347030462725,-0.08975160796273551,-0.009661314236774965,-0.8314349560119121,-0.10673263428700794
B,0.0,0.0,0.0,0.19308411745731482,-0.07426168316930312,-0.06087351118328858,0.32150917312573046,-0.24027307360754938,-0.07203060827984771,0.2517883430174515,-0.4180922375631585,-0.08027532167619068,0.10918909554593571,-0.47921811358819283,-0.09173876169158884,0.254130738751112,-0.4869310265072703,-0.009268658931728463,0.2719089040842379,-0.6788283905107544,-0.03879443525729572,0.26932264006576423,-0.7992153919558552,-0.0809593306186646,0.2631283659408912,-0.9059661000129052,-0.11823460902834193,0.1468677793069471,-0.5234363464336413,-0.017162707062252466,0.16833389864928566,-0.7330041680982344,-0.038251623418108734,0.17221029185798659,-0.8665275181795566,-0.08466525231539372,0.16817371548441237,-0.9777824055244807,-0.125136600828566,0.05043396974225908,-0.5143885081718982,-0.034719803690760574,0.06316838367006292,-0.7174733420478254,-0.06403327055937429,0.07154053842810268,-0.8432908678319944,-0.10883222891066491,0.06953682129749336,-0.9478072324131888,-0.14206869729246374,-0.058485068998976285,-0.46867812041137913,-0.059581597530944976,-0.04351842833658591,-0.6348860232018608,-0.08523688937107766,-0.029267000090435293,-0.735978189581277,-0.10348215304645669,-0.020075174195854247,-0.825108700275723,-0.11961056469304876
B,0.0,0.0,0.0,0.20565680354591556,-0.07401457232791858,-0.05624888899811612,0.3364583698860475,-0.237969566467602,-0.06787233326195811,0.2623914319960124,-0.413861537499116,-0.07804711636080434,0.10367576055050844,-0.46356119848917343,-0.09327429315255299,0.2613210996669401,-0.48014428517905583,-0.00502938896819391,0.28400724441708247,-0.6777097201514417,-0.03570924445519859,0.2807176002837434,-0.8008704099566671,-0.08029274062499785,0.2721415044503199,-0.9087792839851386,-0.11848934256742345,0.15176750237474645,-0.5155185068270849,-0.014931893915025979,0.1795501995600902,-0.729359800724445,-0.034536191024354186,0.18546859491167886,-0.8645179842267771,-0.08206594477143185,0.18126867922403875,-0.9755196375159138,-0.12451145631303444,0.05444254827507757,-0.5058439198245831,-0.034089907373771364,0.07175144141648447,-0.7134776221433449,-0.06105129270857004,0.08583016979888085,-0.8411741576573354,-0.10708350562002299,0.08643089171901006,-0.9440280258899828,-0.14167382468346246,-0.05235088987883824,-0.46079491356815744,-0.06028722481566887,-0.03598912179110873,-0.6321775180808068,-0.0808817667462298,-0.018167737761591612,-0.7348764632919472,-0.097149814063176,-0.00518720413943142,-0.823408350285725,-0.11332464079926002
B,0.0,0.0,0.0,0.19166669981239773,-0.07456894867638351,-0.059822423902059614,0.3218626275722407,-0.2340201315381383,-0.07301068674423987,0.2531898804001767,-0.4123126171378654,-0.08314680992921761,0.10546855776469397,-0.47429019806419953,-0.09744360860157085,0.251668488612444,-0.476936105218225,-0.01654846623558736,0.2714145383286696,-0.6720502828753238,-0.047503371817943195,0.2662965504882775,-0.7937739800237874,-0.08983064150210143,0.2593201347551751,-0.9022720985843413,-0.12736025000763956,0.14380815200541022,-0.5162194391595344,-0.02518893439797216,0.16769129095524438,-0.7288298636671575,-0.04770819822373707,0.17039076484416749,-0.8628416250261824,-0.09473715535315713,0.16558867596471236,-0.9766185281484608,-0.13710084197183983,0.04925755649589097,-0.5085078561837016,-0.042680758071878926,0.06459877982065908,-0.712680120453673,-0.07367268834197327,0.07393715075450963,-0.8373945304506158,-0.1196101448280842,0.07240243967053214,-0.9418631275722339,-0.15442824502621713,-0.05215942577775168,-0.46480956160379194,-0.06713427718329865,-0.03921451757737784,-0.6341569815754485,-0.0933062901409435,-0.024448002582245856,-0.7342151060822011,-0.11238217053882173,-0.012844144828782593,-0.8224883558781921,-0.13005528413114772
B,0.0,0.0,0.0,0.194328503194416,-0.07110151721328271,-0.060434852608940645,0.31355176199356594,-0.2322716198356096,-0.07433819472307104,0.23620594530546407,-0.4170374260790696,-0.08481544957357347,0.10103415353681625,-0.49133415516974566,-0.09948769506219077,0.2511804140199211,-0.4608052107457968,-0.018425284304113457,0.27409801117950805,-0.6651295127149603,-0.05333873496800806,0.26934560448693606,-0.7905424085996297,-0.09743758703207153,0.2597501101024002,-0.9028132947597088,-0.13446521236461573,0.14474317613504611,-0.4997935503595305,-0.025679026069191074,0.1708262136921399,-0.720238083767439,-0.05070595698158952,0.1746884043304005,-0.8592132553001455,-0.09892376954686509,0.1686593380134494,-0.9755365767355305,-0.14100501818016084,0.04941070024783884,-0.4952283623503104,-0.04220845368747864,0.06521408505146382,-0.7077182003610676,-0.07583252168984175,0.07604621838249866,-0.8388034904725067,-0.1231699128956744,0.07404332987170761,-0.9494847748294653,-0.15765132631021186,-0.056062039300122705,-0.4574879846065735,-0.0651558955355092,-0.03854830737987018,-0.6343082221196669,-0.09360902962508437,-0.021920691834731502,-0.7372184669463805,-0.11324853061921689,-0.009751233388335648,-0.8292116565158256,-0.13026550587528113
B,0.0,0.0,0.0,0.20377294456855766,-0.06855625021770549,-0.05678319588112003,0.338725531272994,-0.22906518074534776,-0.06877209344727148,0.2716288687049835,-0.4091034151085218,-0.07913232320093955,0.1183582701282577,-0.474846957223923,-0.09417327043458083,0.2706915548843764,-0.46522101931856163,-0.006930168174911887,0.29051294874395583,-0.6607248838067222,-0.04211465923557439,0.2808196423061452,-0.7867852075480902,-0.08903141271466537,0.2675434415707313,-0.8977016985072381,-0.1283446648136819,0.16320549259676223,-0.5068852942464718,-0.018207901130219858,0.19100531396359685,-0.7192329209579882,-0.04184019595325843,0.19333609269223453,-0.8581643717695308,-0.09199788014885434,0.18848469588534023,-0.9726348642630764,-0.13584896111843414,0.06681913871314109,-0.500269234792653,-0.0389698939846639,0.08327948486490418,-0.7069661461636196,-0.07108780289891393,0.09500467607301766,-0.8338488834831954,-0.11817557410482671,0.09948132942878385,-0.938473651827891,-0.1530890285565043,-0.037857665354342575,-0.45627039584872,-0.06678037345102673,-0.02297027381370765,-0.6252078676772368,-0.09242498873860303,-0.006251857309332883,-0.7245007472922773,-0.10997736035408293,0.01028170300856289,-0.811548318046475,-0.12658128389381498
B,0.0,0.0,0.0,0.18866823512198264,-0.06390832175097218,-0.0616931981816103,0.3174191223312507,-0.2179491140678492,-0.07675921688474159,0.2560619343480613,-0.3902305704640879,-0.08851078388307546,0.1278116480600132,-0.46464584365541034,-0.10533135549834657,0.2511442099653768,-0.4702187394606087,-0.025956839317423538,0.27065141070667736,-0.6699086486742363,-0.06364798906058332,0.26594099716413727,-0.7946826837753214,-0.10993173722738786,0.25549495168887115,-0.9041719634605406,-0.14818986962973782,0.14454407294091914,-0.5082498554453886,-0.03354301229949367,0.16931080157242684,-0.7228693633668125,-0.06229543713289176,0.1715843040482646,-0.8596587332059902,-0.1116775000830526,0.16366258987349663,-0.9744588881604977,-0.15376746067002056,0.04909650019332266,-0.5001134813668658,-0.0500898643180339,0.06408008810045236,-0.7072181634654364,-0.08512017570537511,0.07273430698147669,-0.8369415767591355,-0.13235995058830904,0.0699218731742162,-0.9476538751217777,-0.1671307481669112,-0.055010575075802294,-0.4567887820271749,-0.07324835785247648,-0.03739227581473332,-0.6286906809028341,-0.10375081448290119,-0.022699480267713512,-0.7311208727752301,-0.12455531708380337,-0.010036899567863388,-0.8249810477829996,-0.14211068098150367
B,0.0,0.0,0.0,0.19370576751406698,-0.06898668079383698,-0.05776498675288991,0.31771435336076304,-0.22654984049450466,-0.07062679213048431,0.24476534500370947,-0.40464050984171646,-0.0810281837193916,0.11358307890095976,-0.4747150012332346,-0.09656107507452598,0.2515058000376043,-0.47026180657083516,-0.017111578366296565,0.27287923540020803,-0.6620909521434871,-0.05338757893025904,0.2687385153390469,-0.7842054604387543,-0.09896346934078012,0.25837928216539646,-0.8930673722906173,-0.13740219121248476,0.14757567347434683,-0.5050553450960151,-0.02692519784520877,0.1719052451657928,-0.7191050506216446,-0.05511234545667304,0.17425849157953865,-0.8570446998636049,-0.10493131581729678,0.16694094640578774,-0.9748592296338201,-0.14758117363300374,0.05372477099992845,-0.4943526584088489,-0.04581782356985601,0.06924861085399103,-0.7014473103983518,-0.08210500663398365,0.07771438989085593,-0.8324685437032259,-0.1293286239074919,0.07505077889466465,-0.9450489800377812,-0.16356444610173237,-0.05044728839992317,-0.4495221441256602,-0.07092471839192052,-0.03476116891869813,-0.6211853125899411,-0.10315866025640433,-0.019260155631576834,-0.7256875419759079,-0.12461207252450456,-0.006838666817709449,-0.8217931913504221,-0.14238419734610971
B,0.0,0.0,0.0,0.194499801173211,-0.06730206704524791,-0.06317543414149794,0.32099336869052686,-0.22396298121838296,-0.0789159885008982,0.2516452290497876,-0.4061100644715096,-0.09096876517964882,0.11044129790213247,-0.47738686822562576,-0.1069728608343036,0.2567298975996613,-0.4632321812208867,-0.018119643367429,0.2842696253688383,-0.6625274887299504,-0.05365473981665211,0.2795899639638854,-0.7850768324772526,-0.09974058362066934,0.2692118690868192,-0.8932707387199292,-0.13779914956639636,0.1512638196623807,-0.5016228596586964,-0.024246620168276802,0.18100322708879835,-0.7188398280911852,-0.04881423992558234,0.1848139330611533,-0.8577661389225689,-0.09860129373659281,0.1780406291995134,-0.9737441611969534,-0.14185853125238218,0.058113692501471484,-0.4947120580508515,-0.039679947078457824,0.07440888111899562,-0.7025019971678084,-0.07067619797335715,0.08539761381587224,-0.8315261012554418,-0.11745531090985932,0.08350694873504402,-0.9374935105685305,-0.15223488490195944,-0.042290554209736535,-0.4534996908544301,-0.06218946703713172,-0.02614821456852435,-0.623584781952708,-0.08706789442058536,-0.0107979320683558,-0.7241066740477294,-0.10469779905638338,-0.0003162163880675501,-0.8113779907827685,-0.1209260984791436
B,0.0,0.0,0.0,0.1849830137941049,-0.06874812792466836,-0.060582295344541126,0.3161145886000326,-0.2182469050746632,-0.07758294667578242,0.2566237485955002,-0.39150630049080554,-0.0914540395205453,0.12750432334751016,-0.4657004371898583,-0.10996293396119212,0.25483180795872074,-0.45883432681180153,-0.02884380665560649,0.2802124941770494,-0.6621621247737216,-0.07045587619278447,0.27282376597708563,-0.7879169790504318,-0.11914636959816899,0.2586672079270218,-0.8990784519102787,-0.1578628082878519,0.14946373101370228,-0.49655125300512093,-0.03635246500415859,0.1783028702283321,-0.7149024451655132,-0.06646864510568007,0.1801259314557735,-0.8544181341152829,-0.11681808355370803,0.1737111169380458,-0.9716487369987111,-0.16038447475035106,0.05675771433101551,-0.4894480018343907,-0.052336012783277555,0.07320740587385408,-0.6986644493123447,-0.08681555213656925,0.08149683396525652,-0.8288211172256961,-0.13294910828844217,0.07942329454914368,-0.9365443323661609,-0.1675642267651478,-0.04345432396324858,-0.4486866494694736,-0.07503444579819687,-0.029781648531821036,-0.6231191681846731,-0.10321787700532274,-0.017177762017991184,-0.7265142091408685,-0.12210629012331484,-0.006639894899126375,-0.8167855835051564,-0.13897770587099406
B,0.0,0.0,0.0,0.19419370596036603,-0.06919687039160098,-0.053515804934818105,0.3260859081000084,-0.22625029064870922,-0.06714741075597647,0.2626516375542986,-0.40115651412370673,-0.07896968815537479,0.1123358243359361,-0.4623289620890179,-0.09575902989509118,0.26409716397899324,-0.468616983006339,-0.017474699316106266,0.28952613560877416,-0.6706830133157257,-0.05551878841554732,0.28093042956914405,-0.7947565559894127,-0.10317422149850611,0.26457253588642965,-0.903572097206969,-0.14197634639868995,0.15958147394179167,-0.5045675068339793,-0.030070554756040282,0.18927080929364348,-0.7205107620913375,-0.055450708231445885,0.18946529691950417,-0.857877258056148,-0.10435138782643609,0.17951084171290205,-0.9726407998725258,-0.14746434189613009,0.06548129086809441,-0.4951129723643009,-0.05106028566710576,0.0830659123964101,-0.7043929807001394,-0.08359226010360447,0.09137778448890595,-0.8336101216296802,-0.13027292981686986,0.08864853506797865,-0.9395363227068813,-0.1653517204276432,-0.03726754949953407,-0.45136220069282085,-0.0783088679197571,-0.024926101227298637,-0.6236378933926007,-0.10560199844801149,-0.013073631384269728,-0.7249727497269107,-0.12416507637487514,-0.0045828287729720064,-0.8126943761807396,-0.1412819023544673
B,0.0,0.0,0.0,0.19243004075378276,-0.07045246247562488,-0.05087398163057162,0.3124420691522051,-0.23634767586459815,-0.0595890163634881,0.24176945203246955,-0.41661496462712977,-0.06699487265370879,0.10366297776237701,-0.4840940432503939,-0.0791767729623759,0.2507942562550906,-0.47022257246226645,-0.006010913724203664,0.2732419649783184,-0.6702254337130332,-0.03893435164255437,0.2658200747475977,-0.7955620745201295,-0.0831124992817741,0.2520564250084612,-0.9047086599335036,-0.12032918941392363,0.14601677561053453,-0.5071210860872561,-0.01805171183104418,0.1696822957188036,-0.7261215265109696,-0.04044636663344655,0.17091306867251255,-0.8639032894830324,-0.08883431176139686,0.16214135107958,-0.9779747429262079,-0.13143661768512555,0.052463197333402246,-0.4998032724523558,-0.03893257842795192,0.0673173950555876,-0.7116709616382572,-0.07139596729408579,0.07524209813899364,-0.8410472913467734,-0.11908319861848267,0.07085359902298397,-0.9486239907654448,-0.15409686013014554,-0.04900591491744896,-0.4572953759544828,-0.0655615931917464,-0.03714919996418419,-0.6332339808401154,-0.09371331624058386,-0.024850831560021453,-0.7344203388707722,-0.1131742714933993,-0.016230956343740027,-0.8233746245207108,-0.1302251670698934
B,0.0,0.0,0.0,0.18975245847077532,-0.06879527831838068,-0.060657626558894374,0.3153095076828693,-0.22473471853514732,-0.07521799182393289,0.24834572230695642,-0.39947576440294597,-0.08676333571416063,0.1145448750408241,-0.46384645836092225,-0.10276645028220546,0.2495968023378515,-0.46813609671938594,-0.024742358785137007,0.27257351153279685,-0.6689234138327251,-0.06272484574104252,0.26752101713755605,-0.7920302983063573,-0.10837631035965534,0.2563121797247483,-0.9007181782887581,-0.14639822911774084,0.14374186940909467,-0.5012328854405139,-0.033108436538514516,0.16651775573663585,-0.7200517453744559,-0.06269431360350666,0.16632312394028848,-0.8590942049095165,-0.11292896041061111,0.15559332065049875,-0.9753992788401702,-0.15616326522914006,0.049329390090053646,-0.4903200586126082,-0.05033061773780049,0.06395115215839448,-0.6987380159066517,-0.08722328271674289,0.06800490103604648,-0.8312821724837438,-0.13640377271110682,0.05898349478372853,-0.9412726441429418,-0.1724248146920305,-0.0543338069491192,-0.4462857755148328,-0.07407028575097606,-0.03957550274333088,-0.6143345154089697,-0.106720755081008,-0.027474812524148944,-0.7169641421558594,-0.13032131142040881,-0.022010273329434095,-0.8085554277827157,-0.15010328284682983
B,0.0,0.0,0.0,0.18677881683814074,-0.0744468394502139,-0.05677281072873596,0.31420473261223725,-0.23160599878047627,-0.06963295037838205,0.2515714202299672,-0.4020418160653167,-0.08035589121584061,0.11100632511953368,-0.4598143392361399,-0.09573528198703805,0.24905807601646132,-0.4811430822881041,-0.016894711520910467,0.2680863884823287,-0.6804674251720413,-0.052511021733766886,0.261264674396545,-0.8006595763696623,-0.0987241955219918,0.24804158204234678,-0.9067447064658101,-0.13747734185542826,0.1439404023214186,-0.5136244530939731,-0.02648865316164913,0.16356256075984235,-0.7287102812076625,-0.0524222073671299,0.16282641911865103,-0.8644971513504001,-0.10138969831481408,0.15087714757060794,-0.9778862304472618,-0.14482612555268326,0.049222162380695114,-0.5011168854052803,-0.04482362648973124,0.061046190618497594,-0.7102333765003814,-0.07795739752635057,0.06604792672446912,-0.838701364786184,-0.12539495111975052,0.0580539352548331,-0.9440696696132198,-0.16127662962814876,-0.054312724895929615,-0.4542252120051398,-0.0696218229919722,-0.04318707262423048,-0.6252599813359541,-0.09843912247968255,-0.03279033641813184,-0.7265059026064195,-0.11956556145773015,-0.027562391625664154,-0.8153602507616765,-0.13854101883815076
B,0.0,0.0,0.0,0.19157785371271496,-0.07521247370276381,-0.05557685765968722,0.31834135146880616,-0.22937107172534624,-0.06854388318515874,0.25820508884169935,-0.40455363500074126,-0.07966273576034442,0.12344263141309801,-0.4697253841094697,-0.09509793549324941,0.25071823213322925,-0.4696894521294872,-0.01380279109633303,0.2749527631470513,-0.6725806775878427,-0.05152659861445557,0.26627244450827803,-0.7950405741650388,-0.09879431149769169,0.2504800984750075,-0.9021594901036238,-0.13694792702871642,0.14598556572854857,-0.5043474363069705,-0.023212052384478876,0.16878301020784292,-0.7252016654526059,-0.049963485235927634,0.167223870540238,-0.8630178113515959,-0.09989719690204708,0.1561914040322086,-0.9773207149770293,-0.14299813069839587,0.053625927315640844,-0.49518275843132864,-0.04161202429029001,0.06724906068069214,-0.7076720130038011,-0.07509798952451895,0.07171907605642303,-0.8393101703230669,-0.12249197610349448,0.0644110122563913,-0.9469589625509112,-0.15742881845538614,-0.04661654207843946,-0.4523118603520025,-0.0663643328477656,-0.03203148167286489,-0.625106969938668,-0.09451339659570246,-0.020700914596321233,-0.7283512528132696,-0.1143743951391588,-0.013907024906628793,-0.8189325472142021,-0.1316727053629556
